PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR,GENRE
1.9526,340.34,730.77,-0.13025,-0.13762,-0.14922,-0.15183,-0.15781,-0.16848,-0.17291,-0.17619,-0.14288,-0.070356,-0.053818,-0.080595,-0.17458,-0.13251,-0.13694,-0.15005,-0.091513,-0.14183,-0.13938,-0.13479,-0.14885,-0.16502,-0.17247,-0.19186,-0.18628,-0.19274,-0.20725,-0.20698,-0.2192,-0.22113,-0.23939,-0.24556,-0.24856,-0.24587,-0.16426,0.00018514,0.00023134,0.00013032,0.00011676,0.00013078,0.00014697,0.0000959,0.0000816,0.00021759,0.00010854,0.0000999,0.0000955,0.0000511,0.00012296,0.0000943,0.0001564,0.00024091,0.00010766,0.00018912,0.000099,0.00017037,0.00015183,0.0000967,0.0000432,0.0000491,0.00010752,0.0000526,0.0001151,0.0000544,0.000078,0.00010577,0.00011023,0.000098,0.000096,0.00011855,-1.6513,0.0059257,0.45477,0.013679,0.066179,0.0015621,0.0038259,0.069918,0.045696,0.021886,0.0037053,0.0034949,0.040324,0.046331,0.021655,0.019451,0.071004,0.041159,0.065742,0.053629,0.091068,0.090938,0.072562,0.066225,0.11111,0.11268,0.095591,0.082844,0.054107,0.000925,0.000000528,0.0000557,0.0013636,0.00024981,0.00014291,0.0000377,0.0000114,0.00022752,0.00026087,0.0000951,0.00016857,0.00041412,0.0003205,0.00023203,0.00011868,0.00045529,0.0005823,0.00028854,0.00023851,0.00081124,0.00037083,0.00011081,0.0000000122,0.00031173,3.3043,0.059004,0.043003,0.18115,0.3873,0.27179,0.68608,0.32785,-0.10302,-0.28303,-0.57668,-0.14699,-0.01061,-0.21077,-0.047662,0.11614,0.013354,-0.069382,0.0106,-0.026033,3.3043,0.059004,0.043003,0.18115,0.3873,0.27179,0.68608,0.32785,-0.10302,-0.28303,-0.57668,-0.14699,-0.01061,-0.21077,-0.047662,0.11614,0.013354,-0.069382,0.0106,-0.026033,0.16094,0.02088,0.0014512,0.20195,0.00021041,0.0040054,0.0000159,0,0,3.7129,4.5448,2.9225,0.013964,0.020118,0.0047166,0.00058957,0.013812,0.0000000538,0.021192,0.00012225,0.0031891,0.0000276,0.00033741,0.00000114,Jazz
2.4635,686.39,96065,-0.12973,-0.13195,-0.12778,-0.11938,-0.11555,-0.11656,-0.12351,-0.13268,-0.13198,-0.13246,-0.14233,-0.13547,-0.11857,-0.11095,-0.12887,-0.14119,-0.14143,-0.13699,-0.1415,-0.14771,-0.14927,-0.13176,-0.14518,-0.16781,-0.16271,-0.17072,-0.191,-0.20571,-0.2155,-0.23042,-0.25365,-0.2906,-0.29725,-0.29256,-0.16208,0.00026558,0.00040037,0.00033381,0.00038993,0.00048435,0.00046703,0.00034151,0.00032965,0.00038065,0.00039103,0.00029276,0.00038675,0.00066137,0.00052382,0.00061133,0.00050782,0.00060368,0.0003718,0.00052881,0.00026605,0.00029489,0.00041952,0.00033392,0.00020904,0.00029345,0.00022928,0.00024836,0.0001794,0.00020301,0.00025061,0.00063324,0.00050193,0.0002117,0.00020202,0.00037495,-1.3829,0.61653,1.4428,0.095226,0.1607,0.0049842,0.094564,0.084588,0.047396,0.042103,0.037777,0.027943,0.053268,0.046371,0.031818,0.024729,0.051232,0.037561,0.043147,0.034746,0.063353,0.055961,0.058657,0.045021,0.085337,0.063662,0.062768,0.081401,0.055795,0.0033612,0.0000031,0.0012199,0.0013926,0.00057128,0.00053256,0.00043973,0.00020749,0.00068677,0.00072809,0.00039488,0.00026851,0.0012005,0.00051796,0.00045736,0.00024218,0.00083727,0.00070477,0.00040171,0.00028915,0.0010764,0.0013741,0.0014593,0.00000305,0.00076541,0.74803,-0.6639,0.46084,-0.23972,-0.10356,-0.20403,0.0044749,-0.27552,-0.13266,0.014345,-0.076796,-0.017754,0.054888,0.070981,0.07737,-0.054387,-0.046418,0.029853,-0.11777,-0.096854,0.74803,-0.6639,0.46084,-0.23972,-0.10356,-0.20403,0.0044749,-0.27552,-0.13266,0.014345,-0.076796,-0.017754,0.054888,0.070981,0.07737,-0.054387,-0.046418,0.029853,-0.11777,-0.096854,0.138,0.027737,0.0049252,0.14557,0.00011125,0.027521,0.000027,0.0029878,0.00000521,5.9698,6.2982,2.0223,0.042068,0.04498,0.011465,0.0021406,0.042634,0.00011388,0.045426,0.00023786,0.011559,0.0000459,0.0022531,0.00000463,Classical
2.211,187.85,92723,-0.070024,-0.083731,-0.097876,-0.10453,-0.11477,-0.12576,-0.13286,-0.13406,-0.13653,-0.13981,-0.14938,-0.15543,-0.15875,-0.16874,-0.17395,-0.17462,-0.17507,-0.17957,-0.18664,-0.15246,-0.13496,-0.16731,-0.19553,-0.19705,-0.19944,-0.20134,-0.20108,-0.20395,-0.20475,-0.20572,-0.20668,-0.21632,-0.24095,-0.23534,-0.16544,0.00039273,0.00031546,0.00020231,0.00018858,0.00018158,0.0002054,0.00024233,0.00033478,0.00053804,0.00050731,0.00036447,0.00032544,0.00035625,0.00019444,0.00014441,0.00021949,0.00021124,0.0002,0.0000813,0.0005755,0.00080904,0.00089551,0.00010929,0.0000804,0.000089,0.0000884,0.0000929,0.0000972,0.00010001,0.00013494,0.00020054,0.00047604,0.00059613,0.00057251,0.00029773,-4.1481,1.3166,1.0422,0.47483,0.17986,0.0055671,0.11283,0.11191,0.078864,0.069633,0.05614,0.046449,0.086195,0.080198,0.020877,0.022012,0.048598,0.087889,0.077446,0.064219,0.12205,0.1058,0.083946,0.06748,0.12454,0.10252,0.056091,0.078639,0.07874,0.0023748,0.00000274,0.00085532,0.00086499,0.00051739,0.00036415,0.00019302,0.0001523,0.00048838,0.00019683,0.00037428,0.00018926,0.0016401,0.00012198,0.00014773,0.0000677,0.00017556,0.00016935,0.00010282,0.00011352,0.00040903,0.00052423,0.00029265,0.0000051,0.00043097,0.068085,-0.29139,0.45711,1.1886,0.080139,-0.32284,0.48214,0.69541,-0.013307,-0.18344,0.22378,0.24556,0.067589,0.06475,0.091939,0.087648,0.093517,0.00073581,-0.10273,-0.012579,0.068085,-0.29139,0.45711,1.1886,0.080139,-0.32284,0.48214,0.69541,-0.013307,-0.18344,0.22378,0.24556,0.067589,0.06475,0.091939,0.087648,0.093517,0.00073581,-0.10273,-0.012579,0.14302,0.026517,0.0042313,0.16103,0.0002835,0.021078,0.00017749,0.00030476,0.000000353,4.9295,5.2865,1.8531,0.016893,0.022531,0.0064127,0.00097052,0.013154,0.0000946,0.01822,0.00025416,0.0052136,0.0000494,0.00095782,0.00000168,Jazz
2.5311,393.02,56070,-0.16084,-0.1558,-0.12331,-0.10515,-0.095292,-0.093223,-0.10269,-0.11372,-0.11221,-0.11393,-0.128,-0.13302,-0.14596,-0.14415,-0.14806,-0.14729,-0.15955,-0.15282,-0.15371,-0.14595,-0.15507,-0.15554,-0.15946,-0.16013,-0.16744,-0.17432,-0.17987,-0.18748,-0.20144,-0.21422,-0.23288,-0.29216,-0.30194,-0.29906,-0.16223,0.00043755,0.00072156,0.00037951,0.0002675,0.00022038,0.0002661,0.0002629,0.00027653,0.00030144,0.00047179,0.00077946,0.00034205,0.00022104,0.00034852,0.00032167,0.00045943,0.0002437,0.00031447,0.0003276,0.00065453,0.00042372,0.00028342,0.00029414,0.00028516,0.00026584,0.00015383,0.00013175,0.00016511,0.00019441,0.0001528,0.0002277,0.00054581,0.00031663,0.00031914,0.00033462,-2.3171,0.38366,1.1899,0.12715,0.13807,0.0047517,0.086536,0.093073,0.067126,0.050462,0.040791,0.035069,0.060015,0.04812,0.03774,0.034812,0.085192,0.064067,0.057645,0.051215,0.10704,0.098756,0.072369,0.05968,0.10767,0.034101,0.072581,0.082847,0.066238,0.003979,0.00000398,0.0012155,0.0010713,0.00070013,0.00054445,0.00031714,0.0002174,0.00059664,0.00044722,0.00028519,0.00022138,0.00075926,0.00055539,0.00039105,0.00027161,0.0008102,0.00025565,0.00019424,0.00020779,0.00062368,0.00034585,0.0011104,0.0000000154,0.00063019,0.017042,-0.020607,0.41147,0.20258,0.20818,0.053554,0.035807,0.11928,0.15412,0.072888,0.054138,-0.020402,0.095426,0.024258,-0.024631,-0.038786,0.018812,-0.12325,-0.050069,-0.041294,0.017042,-0.020607,0.41147,0.20258,0.20818,0.053554,0.035807,0.11928,0.15412,0.072888,0.054138,-0.020402,0.095426,0.024258,-0.024631,-0.038786,0.018812,-0.12325,-0.050069,-0.041294,0.14839,0.024649,0.0034422,0.16076,0.00017839,0.02221,0.000035,0.0016218,0.0000014,5.9024,6.2351,2.3108,0.029197,0.037732,0.0091973,0.0019592,0.028163,0.0000692,0.037012,0.00010344,0.0095728,0.0000557,0.0022748,0.00000812,Blues
2.5544,2088.2,3700000,-0.17699,-0.17194,-0.17168,-0.16569,-0.16373,-0.16579,-0.16988,-0.17228,-0.17144,-0.15596,-0.14113,-0.12627,-0.15491,-0.17188,-0.16953,-0.14323,-0.15887,-0.13721,-0.15638,-0.16478,-0.1631,-0.15807,-0.16559,-0.17074,-0.16623,-0.17103,-0.18036,-0.19057,-0.17852,-0.16763,-0.17076,-0.18872,-0.20535,-0.23112,-0.16816,0.0014262,0.0015897,0.0015342,0.0014671,0.0013098,0.00097286,0.00070771,0.00076066,0.00079146,0.00056432,0.00090354,0.0015301,0.0010681,0.00043411,0.00068454,0.00095756,0.00058888,0.00050616,0.00074022,0.00037491,0.00032252,0.00040698,0.00060003,0.00068984,0.00049006,0.00039044,0.00047037,0.00048636,0.00067712,0.00064949,0.00045464,0.00047826,0.0005526,0.0015608,0.00079829,-0.43238,2.0907,1.5282,0.29477,0.14996,0.0041985,0.066715,0.07118,0.065833,0.047467,0.036296,0.025178,0.046624,0.049604,0.046433,0.037899,0.082809,0.065983,0.060167,0.049163,0.098725,0.082709,0.071413,0.055387,0.10858,0.096202,0.074996,0.043624,0.064047,0.0041065,0.00000408,0.0019829,0.0018917,0.00065579,0.00073737,0.0004715,0.00034263,0.00087998,0.00085631,0.00029027,0.00023233,0.00094195,0.00050252,0.00036303,0.00027828,0.00064515,0.00058992,0.00026468,0.0001561,0.00035138,0.00029176,0.00018249,0.00033131,0.00072291,-0.18427,-0.080147,-0.032734,-0.23711,0.15584,0.13368,0.29136,-0.11828,-0.18138,-0.02254,-0.010303,-0.033723,-0.070144,-0.047538,-0.086524,-0.012861,-0.060891,-0.049058,-0.13592,-0.050343,-0.18427,-0.080147,-0.032734,-0.23711,0.15584,0.13368,0.29136,-0.11828,-0.18138,-0.02254,-0.010303,-0.033723,-0.070144,-0.047538,-0.086524,-0.012861,-0.060891,-0.049058,-0.13592,-0.050343,0.11941,0.025669,0.0080726,0.13579,0.00040805,0.027461,0.0000491,0.0048435,0.00000693,5.9173,6.309,3.5074,0.12326,0.096862,0.020744,0.0056145,0.11602,0.003616,0.098438,0.00045875,0.022933,0.00015625,0.0065197,0.0000399,Pop
2.501,584.63,52450,-0.16835,-0.16114,-0.15485,-0.14721,-0.14129,-0.1363,-0.12916,-0.12233,-0.127,-0.11844,-0.097673,-0.096261,-0.11016,-0.11813,-0.11996,-0.13299,-0.1365,-0.13161,-0.12362,-0.132,-0.1438,-0.14934,-0.1605,-0.17339,-0.17728,-0.18437,-0.20059,-0.20883,-0.22057,-0.23363,-0.24465,-0.25992,-0.28559,-0.28281,-0.16265,0.00032548,0.00040944,0.00041033,0.0003242,0.00034593,0.0003079,0.00034314,0.00048129,0.00045774,0.0004909,0.00043496,0.00053656,0.00060112,0.00046446,0.00031242,0.0002781,0.00043788,0.00039298,0.00031067,0.00051339,0.00028228,0.00038347,0.0003423,0.00037186,0.00044822,0.00051492,0.00032836,0.00041838,0.00041575,0.00032202,0.00031881,0.00047597,0.0005154,0.00050986,0.00040666,-1.132,0.24212,0.77988,0.067429,0.15115,0.0050164,0.062909,0.076369,0.067968,0.058667,0.039334,0.033856,0.049336,0.036924,0.030038,0.029726,0.071696,0.047829,0.045586,0.040052,0.076132,0.060927,0.044538,0.039893,0.093314,0.082645,0.064436,0.082884,0.057968,0.0030617,0.00000302,0.0012793,0.0015045,0.00061248,0.00057131,0.00043084,0.00023857,0.00074663,0.00064467,0.00033562,0.00018257,0.00087678,0.00040138,0.00042611,0.00029093,0.0012002,0.0010715,0.00081046,0.0006439,0.0015695,0.001305,0.0011578,0.0000000231,0.00080687,1.9097,-0.67311,0.35578,0.17813,0.31065,-0.14132,-0.10615,-0.30231,-0.10075,-0.018842,-0.099403,-0.077453,-0.05439,-0.083903,0.025826,-0.059847,-0.04598,-0.057101,-0.085965,-0.093209,1.9097,-0.67311,0.35578,0.17813,0.31065,-0.14132,-0.10615,-0.30231,-0.10075,-0.018842,-0.099403,-0.077453,-0.05439,-0.083903,0.025826,-0.059847,-0.04598,-0.057101,-0.085965,-0.093209,0.1494,0.023519,0.0034875,0.15672,0.00020767,0.022324,0.0000165,0.0017796,0.00000605,6.0187,6.5652,0.96076,0.031347,0.038168,0.0092336,0.0016145,0.030531,0.00013442,0.036283,0.00027717,0.0075973,0.0000389,0.00087075,0.00000142,Jazz
3.0215,745.98,124010,-0.17807,-0.18502,-0.18785,-0.18595,-0.17966,-0.15303,-0.13081,-0.11527,-0.11828,-0.13589,-0.14491,-0.14268,-0.14201,-0.11814,-0.11922,-0.11864,-0.13108,-0.1381,-0.14679,-0.14056,-0.15924,-0.14225,-0.14889,-0.15644,-0.16365,-0.16875,-0.16978,-0.18737,-0.19193,-0.19548,-0.20595,-0.22402,-0.29361,-0.29097,-0.16501,0.00020915,0.00034285,0.00031559,0.00025519,0.00023848,0.0010103,0.0016094,0.0013424,0.00075423,0.00032903,0.00030866,0.00039091,0.00041131,0.000394,0.00045293,0.00033139,0.00061034,0.00043,0.00039293,0.00028671,0.00017935,0.00031213,0.00035441,0.00027981,0.00024217,0.00016183,0.00031757,0.00018367,0.00018912,0.00029292,0.00027078,0.00047203,0.00036216,0.00036955,0.00042363,-1.0207,0.61868,0.95529,0.082816,0.1668,0.0053666,0.093358,0.061496,0.058992,0.049971,0.028044,0.019834,0.050825,0.047729,0.034001,0.022505,0.051382,0.040904,0.041529,0.036133,0.075902,0.058318,0.048047,0.044966,0.091927,0.074515,0.020521,0.082614,0.054403,0.0031735,0.00000289,0.0010566,0.0012963,0.0005899,0.00043592,0.00018963,0.00017139,0.00052392,0.0004425,0.00030799,0.00015719,0.00091737,0.0005519,0.00042496,0.00027699,0.0010788,0.00105,0.00068421,0.00046369,0.0014125,0.00093643,0.00043993,0.00000141,0.00069108,0.65326,-0.19114,0.058995,-0.4349,-0.2848,-0.2124,-0.0047315,-0.020173,0.1196,0.0011013,0.035078,-0.062669,0.14325,0.011255,-0.071316,-0.010979,0.069466,-0.078894,-0.12026,-0.033619,0.65326,-0.19114,0.058995,-0.4349,-0.2848,-0.2124,-0.0047315,-0.020173,0.1196,0.0011013,0.035078,-0.062669,0.14325,0.011255,-0.071316,-0.010979,0.069466,-0.078894,-0.12026,-0.033619,0.10612,0.029002,0.009034,0.15145,0.00034822,0.023374,0.0000389,0.0022966,0.0000136,6.5166,9.0676,10.28,0.044503,0.030993,0.0081633,0.0022766,0.045224,0.00015808,0.030465,0.00022759,0.0070748,0.0000758,0.0015238,0.0000123,Classical
2.4278,434.69,220760,-0.11225,-0.10535,-0.10774,-0.10836,-0.11427,-0.11818,-0.11775,-0.11897,-0.12601,-0.12592,-0.12279,-0.12374,-0.12452,-0.13837,-0.13564,-0.14605,-0.15654,-0.1746,-0.18423,-0.18561,-0.18663,-0.18035,-0.18532,-0.17765,-0.18691,-0.18745,-0.20527,-0.21029,-0.19566,-0.19305,-0.20025,-0.21631,-0.26399,-0.30485,-0.16297,0.0010212,0.0012293,0.0012972,0.0012304,0.0010813,0.0010421,0.0010268,0.00075381,0.00082483,0.00055793,0.00049741,0.0005186,0.00051098,0.00070252,0.0003108,0.00055004,0.00056465,0.00066658,0.00069266,0.00060841,0.00045646,0.00032978,0.00031953,0.0003613,0.00027098,0.00031563,0.00085535,0.0011223,0.00037846,0.00027661,0.00020554,0.00054634,0.0016542,0.00053892,0.00068585,-2.5224,0.98757,1.3106,0.16569,0.15275,0.0050378,0.086374,0.057599,0.04361,0.035466,0.025708,0.019875,0.050298,0.050365,0.039564,0.033144,0.075395,0.055094,0.044569,0.042006,0.070052,0.048103,0.034637,0.042005,0.10751,0.056263,0.027317,0.024299,0.051127,0.0033672,0.00000395,0.00082228,0.0012406,0.00065287,0.00041208,0.0002852,0.00022302,0.00093772,0.00081769,0.00047394,0.00027683,0.0009441,0.00066535,0.0005058,0.0003427,0.0012265,0.00086017,0.0006653,0.00034614,0.00068623,0.00083534,0.00045312,0.0008503,0.0007456,1.0595,0.6308,0.73207,-0.4163,0.046201,-0.1655,0.10344,0.067691,-0.083896,0.118,-0.016286,0.027154,-0.014925,0.075872,-0.10367,0.12428,-0.0080133,-0.14669,-0.028595,-0.068589,1.0595,0.6308,0.73207,-0.4163,0.046201,-0.1655,0.10344,0.067691,-0.083896,0.118,-0.016286,0.027154,-0.014925,0.075872,-0.10367,0.12428,-0.0080133,-0.14669,-0.028595,-0.068589,0.13675,0.026889,0.0017596,0.1461,0.00028128,0.022057,0.0000885,0.0020408,0.00000688,4.6829,5.1124,4.357,0.035596,0.024317,0.0074376,0.0013878,0.035385,0.00045672,0.027075,0.0001912,0.008849,0.0000541,0.0016653,0.00000457,Pop
2.9919,765.69,140400,-0.13506,-0.1269,-0.11574,-0.1135,-0.11452,-0.12855,-0.1456,-0.15379,-0.16682,-0.15612,-0.14464,-0.12018,-0.13074,-0.12168,-0.11814,-0.12502,-0.13531,-0.13524,-0.12677,-0.13719,-0.14949,-0.15204,-0.1503,-0.1581,-0.16655,-0.17723,-0.19809,-0.20663,-0.21581,-0.22642,-0.23557,-0.25011,-0.29807,-0.29509,-0.16268,0.00089956,0.0010682,0.0010995,0.0010084,0.00091627,0.00056829,0.00031521,0.00035142,0.00034854,0.0003682,0.00042903,0.00027053,0.0002362,0.00057431,0.00073944,0.00034259,0.00049546,0.00059856,0.0013018,0.00068518,0.00036721,0.00031647,0.00048707,0.00028878,0.0004369,0.00061114,0.00037011,0.00034544,0.00032541,0.00046823,0.0004239,0.00060036,0.00039193,0.00038994,0.00054234,-1.2511,1.3498,1.3165,0.19315,0.14973,0.0045064,0.097864,0.083603,0.044835,0.027613,0.023948,0.02414,0.037741,0.024502,0.013811,0.02312,0.053241,0.035351,0.026487,0.02055,0.045233,0.040873,0.034417,0.032668,0.07308,0.063231,0.039156,0.082731,0.045935,0.0028126,0.00000449,0.00075447,0.0012087,0.00050659,0.00034802,0.00030703,0.00026208,0.00062525,0.00026637,0.00015253,0.0001729,0.0010629,0.00046551,0.00032627,0.00024012,0.0010983,0.00070833,0.00058922,0.00040908,0.0015353,0.0012282,0.00098633,0.000000634,0.00066963,1.3217,-1.0244,0.14327,-0.45458,0.16174,-0.23095,-0.28788,-0.13525,0.035044,0.15726,-0.1222,-0.0118,0.0078887,0.025751,0.081795,-0.14512,0.0096694,-0.036274,-0.10242,-0.023277,1.3217,-1.0244,0.14327,-0.45458,0.16174,-0.23095,-0.28788,-0.13525,0.035044,0.15726,-0.1222,-0.0118,0.0078887,0.025751,0.081795,-0.14512,0.0096694,-0.036274,-0.10242,-0.023277,0.13327,0.032385,0.0040136,0.14477,0.00085261,0.023325,0.0000793,0.0034068,0.00000961,5.2697,6.4573,10.798,0.04356,0.036707,0.012735,0.0023673,0.042792,0.00019439,0.037339,0.00030454,0.012762,0.0000686,0.002351,0.00000464,Classical
2.4572,1078.4,149420,-0.16377,-0.15783,-0.14341,-0.13265,-0.12928,-0.13098,-0.12274,-0.11268,-0.11931,-0.13215,-0.12704,-0.12038,-0.13786,-0.14288,-0.14901,-0.14362,-0.15413,-0.15458,-0.15359,-0.15428,-0.14993,-0.13857,-0.13189,-0.14369,-0.1394,-0.1542,-0.17389,-0.18482,-0.19129,-0.20594,-0.21461,-0.24474,-0.33351,-0.33787,-0.16254,0.00082702,0.0010041,0.00060495,0.00045161,0.00040638,0.00034826,0.00035615,0.00036348,0.0002754,0.00034911,0.00029762,0.00037667,0.00033845,0.00024191,0.00029555,0.00022075,0.00013537,0.00020582,0.0002395,0.0001515,0.00011898,0.00015448,0.0002271,0.00014078,0.00018414,0.00016352,0.00010761,0.00011635,0.00018024,0.00012801,0.00017315,0.00092686,0.00068307,0.00041066,0.00032955,-1.1149,0.54607,1.7662,0.060726,0.18414,0.0052087,0.092775,0.10524,0.075982,0.065519,0.046296,0.03801,0.077133,0.069164,0.056479,0.045882,0.090636,0.063821,0.067203,0.053275,0.096206,0.090562,0.079981,0.060972,0.11224,0.066721,0.010926,0.067366,0.071739,0.0022422,0.00000255,0.0015472,0.0008811,0.00051091,0.00038552,0.00024553,0.00015323,0.00053885,0.00033191,0.0001919,0.00011475,0.00066425,0.00039785,0.00021141,0.00014638,0.00053234,0.00028131,0.0000718,0.00012618,0.0005129,0.00085147,0.00022861,0.00086256,0.00050136,-0.8572,-0.087273,0.76054,-0.2414,0.13307,-0.014687,0.095878,-0.067716,0.012735,0.090071,-0.14638,-0.0047151,0.013665,-0.036171,0.0027871,0.014637,-0.037379,-0.094457,-0.062392,-0.033355,-0.8572,-0.087273,0.76054,-0.2414,0.13307,-0.014687,0.095878,-0.067716,0.012735,0.090071,-0.14638,-0.0047151,0.013665,-0.036171,0.0027871,0.014637,-0.037379,-0.094457,-0.062392,-0.033355,0.154,0.021946,0.0020363,0.15599,0.0000359,0.021301,0.00000672,0.0015946,0.000000758,5.0218,4.9531,0.13239,0.074703,0.087855,0.019438,0.0026485,0.074329,0.0000889,0.090079,0.00013084,0.02055,0.000031,0.0028626,0.00000288,Metal
